admin4pcode,month,beneficiaries,cluster
C1581,mar,14,Cash
C1605,mar,4,Cash
C1643,mar,292,Cash
C2227,mar,1043,Cash
C3871,mar,3242,Cash
C3879,mar,355,Cash
C3905,mar,1485,Cash
C3906,mar,1160,Cash
C3937,mar,41,Cash
C3938,mar,1714,Cash
C3943,mar,2120,Cash
C3944,mar,2049,Cash
C3947,mar,3100,Cash
C3949,mar,364,Cash
C3950,mar,3430,Cash
C3951,mar,348,Cash
C4114,mar,1204,Cash
C4115,mar,1199,Cash
C4121,mar,8934,Cash
C4122,mar,2177,Cash
C4123,mar,359,Cash
C4124,mar,787,Cash
C4126,mar,2308,Cash
C4127,mar,426,Cash
C4129,mar,2816,Cash
C4130,mar,7331,Cash
C4131,mar,1217,Cash
C4132,mar,181,Cash
C4133,mar,1486,Cash
C4134,mar,1870,Cash
C4135,mar,343,Cash
C4136,mar,1870,Cash
C4137,mar,2940,Cash
C4138,mar,1069,Cash
C4140,mar,7919,Cash
C4141,mar,3030,Cash
C4142,mar,4508,Cash
C4143,mar,14278,Cash
C4146,mar,1557,Cash
C4148,mar,2077,Cash
C4149,mar,2744,Cash
C4157,mar,1878,Cash
C4164,mar,2118,Cash
C4174,mar,2444,Cash
C4176,mar,614,Cash
C4184,mar,2052,Cash
C4191,mar,193,Cash
C4204,mar,275,Cash
C4210,mar,445,Cash
C4211,mar,202,Cash
C4220,mar,268,Cash
C4222,mar,455,Cash
C4228,mar,4,Cash
C4231,mar,1601,Cash
C4240,mar,485,Cash
C4241,mar,168,Cash
C4242,mar,755,Cash
C4248,mar,448,Cash
C4249,mar,299,Cash
C4252,mar,2454,Cash
C4261,mar,2064,Cash
C4263,mar,162,Cash
C4265,mar,1326,Cash
C5792,mar,53,Cash
C5805,mar,5,Cash
C6396,mar,40,Cash
C6397,mar,880,Cash
C6619,mar,2709,Cash
C6620,mar,3876,Cash
C6621,mar,398,Cash
C6622,mar,489,Cash
C6640,mar,264,Cash
C6641,mar,73,Cash
C6692,mar,1054,Cash
C6693,mar,1499,Cash
C6694,mar,852,Cash
C6755,mar,404,Cash
C6766,mar,1671,Cash
C7490,mar,240,Cash
C8116,mar,605,Cash
C8130,mar,50,Cash
C8160,mar,115,Cash
C8161,mar,768,Cash
C8184,mar,485,Cash
C8263,mar,20,Cash
C8286,mar,20,Cash
C8289,mar,10,Cash
NA,mar,464,Cash
C1202,may,570,Cash
C1352,may,411,Cash
C1419,may,279,Cash
C1424,may,1791,Cash
C1434,may,470,Cash
C1564,may,537,Cash
C3932,may,6044,Cash
C4140,may,257,Cash
C1001,mar,0,CCCM
C1002,mar,0,CCCM
C1003,mar,0,CCCM
C1004,mar,0,CCCM
C1005,mar,0,CCCM
C1006,mar,0,CCCM
C1007,mar,0,CCCM
C1008,mar,0,CCCM
C1009,mar,0,CCCM
C1010,mar,0,CCCM
C1011,mar,0,CCCM
C1012,mar,0,CCCM
C1013,mar,0,CCCM
C1014,mar,0,CCCM
C1015,mar,0,CCCM
C1016,mar,0,CCCM
C1017,mar,0,CCCM
C1018,mar,0,CCCM
C1019,mar,0,CCCM
C1020,mar,0,CCCM
C1021,mar,0,CCCM
C1022,feb,699,CCCM
C1022,mar,0,CCCM
C1023,mar,0,CCCM
C1024,mar,0,CCCM
C1025,mar,0,CCCM
C1026,mar,0,CCCM
C1027,mar,0,CCCM
C1028,mar,0,CCCM
C1029,mar,0,CCCM
C1030,mar,0,CCCM
C1031,mar,0,CCCM
C1032,mar,0,CCCM
C1033,mar,0,CCCM
C1034,mar,0,CCCM
C1035,jan,1542,CCCM
C1035,mar,0,CCCM
C1036,mar,0,CCCM
C1037,mar,0,CCCM
C1038,mar,0,CCCM
C1039,mar,0,CCCM
C1040,mar,0,CCCM
C1041,mar,0,CCCM
C1042,mar,0,CCCM
C1043,mar,0,CCCM
C1044,mar,0,CCCM
C1045,mar,0,CCCM
C1046,mar,0,CCCM
C1047,mar,0,CCCM
C1048,mar,0,CCCM
C1049,mar,0,CCCM
C1050,mar,0,CCCM
C1051,mar,0,CCCM
C1052,mar,0,CCCM
C1053,mar,0,CCCM
C1054,mar,0,CCCM
C1055,mar,0,CCCM
C1056,mar,0,CCCM
C1057,mar,0,CCCM
C1058,mar,0,CCCM
C1059,mar,0,CCCM
C1060,mar,0,CCCM
C1061,mar,0,CCCM
C1062,mar,0,CCCM
C1063,mar,0,CCCM
C1064,mar,0,CCCM
C1065,mar,0,CCCM
C1066,mar,0,CCCM
C1067,mar,0,CCCM
C1068,mar,0,CCCM
C1069,mar,0,CCCM
C1070,mar,0,CCCM
C1071,mar,0,CCCM
C1072,mar,0,CCCM
C1073,mar,0,CCCM
C1074,mar,0,CCCM
C1075,mar,0,CCCM
C1076,mar,0,CCCM
C1077,mar,0,CCCM
C1078,mar,0,CCCM
C1079,mar,0,CCCM
C1080,mar,0,CCCM
C1081,mar,0,CCCM
C1082,mar,0,CCCM
C1083,mar,0,CCCM
C1084,mar,0,CCCM
C1085,mar,0,CCCM
C1086,mar,0,CCCM
C1087,mar,0,CCCM
C1088,mar,0,CCCM
C1089,mar,0,CCCM
C1090,mar,0,CCCM
C1091,mar,0,CCCM
C1092,mar,0,CCCM
C1093,mar,0,CCCM
C1094,mar,0,CCCM
C1095,mar,0,CCCM
C1096,mar,0,CCCM
C1097,mar,0,CCCM
C1098,mar,0,CCCM
C1099,mar,0,CCCM
C1100,mar,0,CCCM
C1101,mar,0,CCCM
C1102,mar,0,CCCM
C1103,mar,0,CCCM
C1104,mar,0,CCCM
C1105,mar,0,CCCM
C1106,mar,0,CCCM
C1107,mar,0,CCCM
C1108,mar,0,CCCM
C1109,mar,0,CCCM
C1110,mar,0,CCCM
C1111,mar,0,CCCM
C1112,mar,0,CCCM
C1113,mar,0,CCCM
C1114,mar,0,CCCM
C1115,mar,0,CCCM
C1116,mar,0,CCCM
C1117,mar,0,CCCM
C1118,mar,0,CCCM
C1119,mar,0,CCCM
C1120,mar,0,CCCM
C1121,mar,0,CCCM
C1122,mar,0,CCCM
C1123,mar,0,CCCM
C1124,mar,0,CCCM
C1125,mar,0,CCCM
C1126,mar,0,CCCM
C1127,mar,0,CCCM
C1128,mar,0,CCCM
C1129,mar,0,CCCM
C1130,mar,0,CCCM
C1131,mar,0,CCCM
C1132,mar,0,CCCM
C1133,mar,0,CCCM
C1134,mar,0,CCCM
C1135,mar,0,CCCM
C1136,mar,0,CCCM
C1137,mar,0,CCCM
C1138,mar,0,CCCM
C1139,mar,0,CCCM
C1140,mar,0,CCCM
C1141,mar,0,CCCM
C1142,mar,0,CCCM
C1143,mar,0,CCCM
C1144,mar,0,CCCM
C1145,mar,0,CCCM
C1146,mar,0,CCCM
C1147,mar,0,CCCM
C1148,mar,0,CCCM
C1149,mar,0,CCCM
C1150,mar,0,CCCM
C1151,mar,0,CCCM
C1152,mar,0,CCCM
C1153,mar,0,CCCM
C1154,mar,0,CCCM
C1155,mar,0,CCCM
C1156,mar,0,CCCM
C1157,mar,0,CCCM
C1158,mar,0,CCCM
C1159,mar,0,CCCM
C1160,mar,0,CCCM
C1161,mar,0,CCCM
C1162,mar,0,CCCM
C1163,mar,0,CCCM
C1164,mar,0,CCCM
C1165,mar,0,CCCM
C1166,mar,0,CCCM
C1167,mar,0,CCCM
C1168,mar,0,CCCM
C1169,mar,0,CCCM
C1170,mar,0,CCCM
C1171,mar,0,CCCM
C1172,mar,0,CCCM
C1173,mar,0,CCCM
C1174,mar,0,CCCM
C1175,mar,0,CCCM
C1176,mar,0,CCCM
C1177,mar,0,CCCM
C1178,mar,0,CCCM
C1179,mar,0,CCCM
C1180,mar,0,CCCM
C1181,mar,0,CCCM
C1182,mar,0,CCCM
C1183,mar,0,CCCM
C1184,mar,0,CCCM
C1185,mar,0,CCCM
C1186,mar,0,CCCM
C1187,mar,0,CCCM
C1188,mar,0,CCCM
C1189,mar,0,CCCM
C1190,mar,0,CCCM
C1191,mar,0,CCCM
C1192,mar,0,CCCM
C1193,mar,0,CCCM
C1194,mar,0,CCCM
C1195,mar,0,CCCM
C1196,mar,0,CCCM
C1197,mar,0,CCCM
C1198,mar,0,CCCM
C1199,mar,0,CCCM
C1200,mar,0,CCCM
C1201,mar,0,CCCM
C1202,mar,0,CCCM
C1203,mar,0,CCCM
C1204,mar,0,CCCM
C1205,mar,0,CCCM
C1206,mar,0,CCCM
C1207,mar,0,CCCM
C1208,mar,0,CCCM
C1209,mar,0,CCCM
C1210,mar,0,CCCM
C1211,mar,0,CCCM
C1212,mar,0,CCCM
C1213,mar,0,CCCM
C1214,mar,0,CCCM
C1215,mar,0,CCCM
C1216,mar,0,CCCM
C1217,mar,0,CCCM
C1218,mar,0,CCCM
C1219,mar,0,CCCM
C1220,mar,0,CCCM
C1221,mar,0,CCCM
C1222,mar,0,CCCM
C1223,mar,0,CCCM
C1224,mar,0,CCCM
C1225,mar,0,CCCM
C1226,mar,0,CCCM
C1227,mar,0,CCCM
C1228,mar,0,CCCM
C1229,mar,0,CCCM
C1230,mar,0,CCCM
C1231,mar,0,CCCM
C1232,mar,0,CCCM
C1233,mar,0,CCCM
C1234,mar,0,CCCM
C1235,mar,0,CCCM
C1236,mar,0,CCCM
C1237,mar,0,CCCM
C1238,mar,0,CCCM
C1239,mar,0,CCCM
C1240,mar,0,CCCM
C1241,mar,0,CCCM
C1242,mar,0,CCCM
C1243,mar,0,CCCM
C1244,mar,0,CCCM
C1245,mar,0,CCCM
C1246,mar,0,CCCM
C1247,mar,0,CCCM
C1248,mar,0,CCCM
C1249,mar,0,CCCM
C1250,mar,0,CCCM
C1251,mar,0,CCCM
C1252,mar,0,CCCM
C1253,mar,0,CCCM
C1254,mar,0,CCCM
C1255,mar,0,CCCM
C1256,mar,0,CCCM
C1257,mar,0,CCCM
C1258,mar,0,CCCM
C1259,mar,0,CCCM
C1260,mar,0,CCCM
C1261,mar,0,CCCM
C1262,mar,0,CCCM
C1263,mar,0,CCCM
C1264,mar,0,CCCM
C1265,mar,0,CCCM
C1266,mar,0,CCCM
C1267,mar,0,CCCM
C1268,mar,0,CCCM
C1269,mar,0,CCCM
C1270,mar,0,CCCM
C1271,mar,0,CCCM
C1272,mar,0,CCCM
C1273,mar,0,CCCM
C1274,mar,0,CCCM
C1275,mar,0,CCCM
C1276,mar,0,CCCM
C1277,mar,0,CCCM
C1278,mar,0,CCCM
C1279,mar,0,CCCM
C1280,mar,0,CCCM
C1281,mar,0,CCCM
C1282,mar,0,CCCM
C1283,mar,0,CCCM
C1284,mar,0,CCCM
C1285,mar,0,CCCM
C1287,mar,0,CCCM
C1288,mar,0,CCCM
C1289,mar,0,CCCM
C1290,mar,0,CCCM
C1291,mar,0,CCCM
C1292,mar,0,CCCM
C1293,mar,0,CCCM
C1294,mar,0,CCCM
C1295,mar,0,CCCM
C1296,mar,0,CCCM
C1298,mar,0,CCCM
C1299,mar,0,CCCM
C1300,mar,0,CCCM
C1301,mar,0,CCCM
C1302,mar,0,CCCM
C1303,mar,0,CCCM
C1304,mar,0,CCCM
C1305,mar,0,CCCM
C1306,mar,0,CCCM
C1307,mar,0,CCCM
C1308,mar,0,CCCM
C1309,mar,0,CCCM
C1310,mar,0,CCCM
C1311,mar,0,CCCM
C1312,mar,0,CCCM
C1313,mar,0,CCCM
C1314,mar,0,CCCM
C1315,mar,0,CCCM
C1316,mar,0,CCCM
C1317,mar,0,CCCM
C1318,mar,0,CCCM
C1319,mar,0,CCCM
C1320,mar,0,CCCM
C1321,mar,0,CCCM
C1322,mar,0,CCCM
C1323,mar,0,CCCM
C1324,mar,0,CCCM
C1325,mar,0,CCCM
C1326,mar,0,CCCM
C1327,mar,0,CCCM
C1328,mar,0,CCCM
C1329,mar,0,CCCM
C1330,mar,0,CCCM
C1331,mar,0,CCCM
C1332,mar,0,CCCM
C1333,mar,0,CCCM
C1334,mar,0,CCCM
C1335,mar,0,CCCM
C1336,mar,0,CCCM
C1337,mar,0,CCCM
C1338,mar,0,CCCM
C1339,mar,0,CCCM
C1340,mar,0,CCCM
C1341,mar,0,CCCM
C1342,mar,0,CCCM
C1343,mar,0,CCCM
C1344,mar,0,CCCM
C1345,mar,0,CCCM
C1346,mar,0,CCCM
C1347,mar,0,CCCM
C1348,mar,0,CCCM
C1349,mar,0,CCCM
C1350,mar,0,CCCM
C1351,mar,0,CCCM
C1352,mar,0,CCCM
C1353,mar,0,CCCM
C1354,mar,0,CCCM
C1355,mar,0,CCCM
C1356,mar,0,CCCM
C1357,mar,0,CCCM
C1358,mar,0,CCCM
C1359,mar,0,CCCM
C1360,mar,0,CCCM
C1361,mar,0,CCCM
C1362,mar,0,CCCM
C1363,mar,0,CCCM
C1364,mar,0,CCCM
C1365,mar,0,CCCM
C1366,feb,2219,CCCM
C1366,mar,0,CCCM
C1367,mar,0,CCCM
C1368,mar,0,CCCM
C1369,mar,0,CCCM
C1370,mar,0,CCCM
C1371,mar,0,CCCM
C1372,mar,0,CCCM
C1373,mar,0,CCCM
C1374,mar,0,CCCM
C1375,mar,0,CCCM
C1376,mar,0,CCCM
C1377,mar,0,CCCM
C1378,mar,0,CCCM
C1379,mar,0,CCCM
C1380,mar,0,CCCM
C1381,mar,0,CCCM
C1382,mar,0,CCCM
C1383,mar,0,CCCM
C1384,mar,0,CCCM
C1385,mar,0,CCCM
C1386,mar,0,CCCM
C1387,mar,0,CCCM
C1388,mar,0,CCCM
C1389,mar,0,CCCM
C1390,mar,0,CCCM
C1391,mar,0,CCCM
C1392,mar,0,CCCM
C1393,mar,0,CCCM
C1394,mar,0,CCCM
C1395,mar,0,CCCM
C1396,mar,0,CCCM
C1397,mar,0,CCCM
C1398,mar,0,CCCM
C1399,mar,0,CCCM
C1400,mar,0,CCCM
C1401,mar,0,CCCM
C1402,mar,0,CCCM
C1403,mar,0,CCCM
C1404,mar,0,CCCM
C1405,mar,0,CCCM
C1406,mar,0,CCCM
C1407,mar,0,CCCM
C1408,mar,0,CCCM
C1409,mar,0,CCCM
C1410,mar,0,CCCM
C1411,mar,0,CCCM
C1412,mar,0,CCCM
C1413,mar,0,CCCM
C1414,mar,0,CCCM
C1415,mar,0,CCCM
C1416,mar,0,CCCM
C1417,mar,0,CCCM
C1418,mar,0,CCCM
C1419,mar,0,CCCM
C1420,mar,0,CCCM
C1421,mar,0,CCCM
C1422,mar,0,CCCM
C1423,mar,0,CCCM
C1424,mar,0,CCCM
C1425,mar,0,CCCM
C1426,feb,402,CCCM
C1426,mar,0,CCCM
C1427,mar,0,CCCM
C1428,mar,0,CCCM
C1429,mar,0,CCCM
C1430,mar,0,CCCM
C1431,mar,0,CCCM
C1432,mar,0,CCCM
C1433,mar,0,CCCM
C1434,mar,0,CCCM
C1435,mar,0,CCCM
C1436,mar,0,CCCM
C1437,mar,0,CCCM
C1438,mar,0,CCCM
C1439,mar,0,CCCM
C1440,mar,0,CCCM
C1441,mar,0,CCCM
C1442,mar,0,CCCM
C1443,mar,0,CCCM
C1444,mar,0,CCCM
C1445,mar,0,CCCM
C1446,mar,0,CCCM
C1447,mar,0,CCCM
C1448,mar,0,CCCM
C1449,mar,0,CCCM
C1450,mar,0,CCCM
C1451,mar,0,CCCM
C1452,mar,0,CCCM
C1453,mar,0,CCCM
C1454,mar,0,CCCM
C1455,mar,0,CCCM
C1456,mar,0,CCCM
C1457,mar,0,CCCM
C1458,mar,0,CCCM
C1459,mar,0,CCCM
C1460,mar,0,CCCM
C1461,mar,0,CCCM
C1462,mar,0,CCCM
C1463,mar,0,CCCM
C1464,mar,0,CCCM
C1465,mar,0,CCCM
C1466,mar,0,CCCM
C1467,mar,0,CCCM
C1468,mar,0,CCCM
C1469,mar,0,CCCM
C1470,mar,0,CCCM
C1471,mar,0,CCCM
C1472,mar,0,CCCM
C1473,mar,0,CCCM
C1474,mar,0,CCCM
C1475,mar,0,CCCM
C1476,mar,0,CCCM
C1477,mar,0,CCCM
C1478,mar,0,CCCM
C1479,mar,0,CCCM
C1480,mar,0,CCCM
C1481,mar,0,CCCM
C1482,mar,0,CCCM
C1483,mar,0,CCCM
C1484,mar,0,CCCM
C1485,mar,0,CCCM
C1486,mar,0,CCCM
C1487,mar,0,CCCM
C1488,mar,0,CCCM
C1489,mar,0,CCCM
C1490,mar,0,CCCM
C1491,mar,0,CCCM
C1492,mar,0,CCCM
C1493,mar,0,CCCM
C1494,mar,0,CCCM
C1495,mar,0,CCCM
C1496,mar,0,CCCM
C1497,feb,1147,CCCM
C1497,mar,0,CCCM
C1498,mar,0,CCCM
C1499,mar,0,CCCM
C1500,mar,0,CCCM
C1501,mar,0,CCCM
C1502,mar,0,CCCM
C1503,mar,0,CCCM
C1504,mar,0,CCCM
C1505,mar,0,CCCM
C1506,mar,0,CCCM
C1507,mar,0,CCCM
C1508,mar,0,CCCM
C1509,mar,0,CCCM
C1510,mar,0,CCCM
C1511,mar,0,CCCM
C1512,mar,0,CCCM
C1513,mar,0,CCCM
C1514,mar,0,CCCM
C1515,mar,0,CCCM
C1516,mar,0,CCCM
C1517,mar,0,CCCM
C1518,mar,0,CCCM
C1519,mar,0,CCCM
C1520,mar,0,CCCM
C1521,mar,0,CCCM
C1522,mar,0,CCCM
C1523,mar,0,CCCM
C1524,mar,0,CCCM
C1525,mar,0,CCCM
C1526,mar,0,CCCM
C1527,mar,0,CCCM
C1528,mar,0,CCCM
C1529,mar,0,CCCM
C1530,mar,0,CCCM
C1531,mar,0,CCCM
C1532,mar,0,CCCM
C1533,mar,0,CCCM
C1534,mar,0,CCCM
C1535,mar,0,CCCM
C1536,mar,0,CCCM
C1537,mar,0,CCCM
C1538,mar,0,CCCM
C1539,mar,0,CCCM
C1540,mar,0,CCCM
C1541,mar,0,CCCM
C1542,mar,0,CCCM
C1543,mar,0,CCCM
C1544,mar,0,CCCM
C1545,mar,0,CCCM
C1546,mar,0,CCCM
C1547,mar,0,CCCM
C1548,mar,0,CCCM
C1549,mar,0,CCCM
C1550,mar,0,CCCM
C1551,mar,0,CCCM
C1552,mar,0,CCCM
C1553,mar,0,CCCM
C1554,mar,0,CCCM
C1555,mar,0,CCCM
C1556,mar,0,CCCM
C1557,mar,0,CCCM
C1558,mar,0,CCCM
C1559,mar,0,CCCM
C1560,mar,0,CCCM
C1561,feb,1200,CCCM
C1561,mar,0,CCCM
C1562,mar,0,CCCM
C1563,mar,0,CCCM
C1564,feb,604,CCCM
C1564,mar,0,CCCM
C1565,mar,0,CCCM
C1566,mar,0,CCCM
C1567,mar,0,CCCM
C1568,mar,0,CCCM
C1569,mar,0,CCCM
C1570,mar,0,CCCM
C1571,mar,0,CCCM
C1572,mar,0,CCCM
C1573,mar,0,CCCM
C1574,feb,730,CCCM
C1574,mar,0,CCCM
C1575,mar,0,CCCM
C1576,mar,0,CCCM
C1577,mar,0,CCCM
C1578,mar,0,CCCM
C1579,mar,0,CCCM
C1580,mar,0,CCCM
C1581,feb,325,CCCM
C1581,mar,0,CCCM
C1582,mar,0,CCCM
C1583,mar,0,CCCM
C1584,mar,0,CCCM
C1585,mar,0,CCCM
C1586,mar,0,CCCM
C1587,mar,0,CCCM
C1588,mar,0,CCCM
C1589,mar,0,CCCM
C1590,mar,0,CCCM
C1591,mar,12,CCCM
C1592,mar,0,CCCM
C1593,mar,0,CCCM
C1594,mar,0,CCCM
C1595,mar,0,CCCM
C1596,mar,0,CCCM
C1597,mar,0,CCCM
C1598,mar,0,CCCM
C1599,mar,0,CCCM
C1600,mar,0,CCCM
C1601,mar,0,CCCM
C1602,mar,0,CCCM
C1603,mar,0,CCCM
C1604,mar,0,CCCM
C1605,mar,0,CCCM
C1606,mar,0,CCCM
C1607,mar,0,CCCM
C1608,mar,0,CCCM
C1609,mar,0,CCCM
C1610,mar,0,CCCM
C1611,mar,0,CCCM
C1612,mar,0,CCCM
C1613,mar,0,CCCM
C1614,mar,0,CCCM
C1615,mar,0,CCCM
C1616,mar,0,CCCM
C1617,mar,0,CCCM
C1618,mar,0,CCCM
C1619,mar,0,CCCM
C1620,mar,0,CCCM
C1621,mar,0,CCCM
C1622,mar,0,CCCM
C1623,mar,0,CCCM
C1624,mar,0,CCCM
C1625,mar,0,CCCM
C1626,mar,0,CCCM
C1627,mar,0,CCCM
C1628,mar,0,CCCM
C1629,mar,0,CCCM
C1630,mar,0,CCCM
C1631,mar,0,CCCM
C1632,mar,0,CCCM
C1633,mar,0,CCCM
C1634,mar,0,CCCM
C1635,mar,0,CCCM
C1636,mar,0,CCCM
C1637,mar,0,CCCM
C1638,mar,0,CCCM
C1639,mar,0,CCCM
C1640,mar,0,CCCM
C1641,mar,0,CCCM
C1642,mar,0,CCCM
C1643,mar,0,CCCM
C1644,mar,0,CCCM
C1645,mar,0,CCCM
C1646,mar,0,CCCM
C1647,mar,0,CCCM
C1648,mar,0,CCCM
C1649,mar,0,CCCM
C1650,mar,0,CCCM
C1651,mar,0,CCCM
C1652,mar,0,CCCM
C1653,mar,0,CCCM
C1654,mar,0,CCCM
C1655,mar,0,CCCM
C1656,mar,0,CCCM
C1657,mar,0,CCCM
C1658,mar,0,CCCM
C1659,mar,0,CCCM
C1660,mar,0,CCCM
C1661,mar,0,CCCM
C1662,mar,0,CCCM
C1663,mar,0,CCCM
C1664,feb,1108,CCCM
C1664,mar,0,CCCM
C1665,mar,0,CCCM
C1666,mar,0,CCCM
C1667,feb,5227,CCCM
C1667,mar,0,CCCM
C1668,mar,0,CCCM
C1669,feb,8950,CCCM
C1669,mar,1147,CCCM
C1670,mar,0,CCCM
C1671,mar,0,CCCM
C1672,feb,490,CCCM
C1672,mar,0,CCCM
C1673,mar,0,CCCM
C1674,mar,0,CCCM
C1675,mar,0,CCCM
C1676,mar,0,CCCM
C1677,mar,0,CCCM
C1678,mar,0,CCCM
C1679,mar,0,CCCM
C1680,mar,0,CCCM
C1681,mar,0,CCCM
C1682,mar,0,CCCM
C1683,mar,0,CCCM
C1684,mar,0,CCCM
C1685,mar,0,CCCM
C1686,mar,0,CCCM
C1687,mar,0,CCCM
C1688,mar,0,CCCM
C1689,mar,0,CCCM
C1690,mar,0,CCCM
C1691,mar,0,CCCM
C1692,mar,0,CCCM
C1693,mar,0,CCCM
C1694,mar,0,CCCM
C1695,mar,0,CCCM
C1696,mar,0,CCCM
C1697,mar,0,CCCM
C1698,mar,0,CCCM
C1699,mar,0,CCCM
C1700,mar,0,CCCM
C1701,mar,0,CCCM
C1702,mar,0,CCCM
C1703,mar,0,CCCM
C1704,mar,0,CCCM
C1705,mar,0,CCCM
C1706,mar,0,CCCM
C1707,mar,0,CCCM
C1708,mar,0,CCCM
C1709,mar,0,CCCM
C1710,mar,0,CCCM
C1711,mar,0,CCCM
C1712,mar,0,CCCM
C1713,mar,0,CCCM
C1714,mar,0,CCCM
C1715,mar,0,CCCM
C1716,mar,0,CCCM
C1717,mar,0,CCCM
C1719,mar,0,CCCM
C1720,mar,0,CCCM
C1721,mar,0,CCCM
C1722,mar,0,CCCM
C1723,mar,0,CCCM
C1724,mar,0,CCCM
C1725,mar,0,CCCM
C1726,mar,0,CCCM
C1727,mar,0,CCCM
C1728,mar,0,CCCM
C1729,mar,0,CCCM
C1730,mar,0,CCCM
C1731,mar,0,CCCM
C1732,mar,0,CCCM
C1733,mar,0,CCCM
C1734,mar,0,CCCM
C1735,mar,0,CCCM
C1736,mar,0,CCCM
C1737,mar,0,CCCM
C1738,mar,0,CCCM
C1739,mar,0,CCCM
C1740,mar,0,CCCM
C1741,mar,0,CCCM
C1742,mar,0,CCCM
C1743,mar,0,CCCM
C1744,mar,0,CCCM
C1745,mar,0,CCCM
C1746,mar,0,CCCM
C1747,mar,0,CCCM
C1748,mar,0,CCCM
C1749,mar,0,CCCM
C1750,mar,0,CCCM
C1751,mar,0,CCCM
C1752,mar,0,CCCM
C1753,mar,0,CCCM
C1754,mar,0,CCCM
C1755,mar,0,CCCM
C1756,mar,0,CCCM
C1757,mar,0,CCCM
C1758,mar,0,CCCM
C1759,mar,0,CCCM
C1760,mar,0,CCCM
C1761,mar,0,CCCM
C1762,mar,0,CCCM
C1763,mar,0,CCCM
C1764,mar,0,CCCM
C1765,mar,0,CCCM
C1766,mar,0,CCCM
C1767,mar,0,CCCM
C1768,mar,0,CCCM
C1769,mar,0,CCCM
C1770,mar,0,CCCM
C1771,mar,0,CCCM
C1772,mar,0,CCCM
C1773,mar,0,CCCM
C1774,mar,0,CCCM
C1775,mar,0,CCCM
C1776,mar,0,CCCM
C1777,mar,0,CCCM
C1778,mar,0,CCCM
C1779,mar,0,CCCM
C1780,mar,0,CCCM
C1781,mar,0,CCCM
C1782,mar,0,CCCM
C1783,mar,0,CCCM
C1784,mar,0,CCCM
C1785,mar,0,CCCM
C1786,mar,0,CCCM
C1787,mar,0,CCCM
C1788,mar,0,CCCM
C1789,mar,0,CCCM
C1790,mar,0,CCCM
C1791,mar,0,CCCM
C1792,mar,0,CCCM
C1793,mar,0,CCCM
C1794,mar,0,CCCM
C1795,mar,0,CCCM
C1796,mar,0,CCCM
C1797,mar,0,CCCM
C1798,mar,0,CCCM
C1799,mar,0,CCCM
C1800,mar,0,CCCM
C1801,mar,0,CCCM
C1802,mar,0,CCCM
C1803,mar,0,CCCM
C1804,mar,0,CCCM
C1805,mar,0,CCCM
C1806,mar,0,CCCM
C1807,mar,0,CCCM
C1808,mar,0,CCCM
C1809,mar,0,CCCM
C1810,mar,0,CCCM
C1811,mar,0,CCCM
C1812,mar,0,CCCM
C1813,mar,0,CCCM
C1814,mar,0,CCCM
C1815,mar,0,CCCM
C1816,mar,0,CCCM
C1817,mar,0,CCCM
C1818,mar,0,CCCM
C1819,mar,0,CCCM
C1820,mar,0,CCCM
C1821,mar,0,CCCM
C1822,mar,0,CCCM
C1823,mar,0,CCCM
C1824,mar,0,CCCM
C1825,mar,0,CCCM
C1826,mar,0,CCCM
C1827,mar,0,CCCM
C1828,mar,0,CCCM
C1829,mar,0,CCCM
C1830,mar,0,CCCM
C1831,mar,0,CCCM
C1832,mar,0,CCCM
C1833,mar,0,CCCM
C1834,mar,0,CCCM
C1835,mar,0,CCCM
C1836,mar,0,CCCM
C1837,mar,0,CCCM
C1838,mar,0,CCCM
C1839,mar,0,CCCM
C1840,mar,0,CCCM
C1841,mar,0,CCCM
C1842,mar,0,CCCM
C1843,mar,0,CCCM
C1844,mar,0,CCCM
C1845,mar,0,CCCM
C1846,mar,0,CCCM
C1847,mar,0,CCCM
C1848,mar,0,CCCM
C1849,mar,0,CCCM
C1850,mar,0,CCCM
C1851,mar,0,CCCM
C1852,mar,0,CCCM
C1853,mar,0,CCCM
C1854,mar,0,CCCM
C1855,mar,0,CCCM
C1856,mar,0,CCCM
C1857,mar,0,CCCM
C1858,mar,0,CCCM
C1859,mar,0,CCCM
C1860,mar,0,CCCM
C1861,mar,0,CCCM
C1862,mar,0,CCCM
C1863,mar,0,CCCM
C1864,mar,0,CCCM
C1865,mar,0,CCCM
C1866,mar,0,CCCM
C1867,mar,0,CCCM
C1868,mar,0,CCCM
C1869,mar,0,CCCM
C1870,mar,0,CCCM
C1871,mar,0,CCCM
C1872,mar,0,CCCM
C1873,mar,0,CCCM
C1874,mar,0,CCCM
C1875,mar,0,CCCM
C1876,mar,0,CCCM
C1877,mar,0,CCCM
C1878,mar,0,CCCM
C1879,mar,0,CCCM
C1880,mar,0,CCCM
C1881,mar,0,CCCM
C1882,mar,0,CCCM
C1883,mar,0,CCCM
C1884,mar,0,CCCM
C1885,mar,0,CCCM
C1886,mar,0,CCCM
C1887,mar,0,CCCM
C1888,mar,0,CCCM
C1889,mar,0,CCCM
C1890,mar,0,CCCM
C1891,mar,0,CCCM
C1892,mar,0,CCCM
C1893,mar,0,CCCM
C1894,mar,0,CCCM
C1895,mar,0,CCCM
C1896,mar,0,CCCM
