admin1pcode,governorate,admin2pcode,district,admin3pcode,sub_district,admin4pcode,community,is_2022,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,cumulative,activity,cluster
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3663,Ein Salem,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3664,Helleh Ara,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3665,Bsheili,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3666,Bismalekh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3667,Beit Yshut - Ein Qayta,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C6349,Krum (Beit Yashout),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3668,Hameidiyyeh (Al-Haffa),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3669,Qadessiyeh - Jankil,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3670,Samiya,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3671,Al-Haffa,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3672,Zanqufa,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3673,Babna,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3674,Kherbet Hishun,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3675,Sharifa (Al-Haffa),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3676,Rasyun Elheffeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3677,Hara (Al-Haffa),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3678,Raqiq,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3679,Samandil,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3680,Othriya,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3681,Tishrine / Dafil,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3682,Granada,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3683,Manjila,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3684,Watyel Karameh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3685,Qeshbeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3686,Qreimani,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3687,Milsun / Shir Elqalaq,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C6350,Doha (Al-Haffa),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C6351,Rabyeh / Bikas,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C6352,Mokhtariyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C7201,Sarna,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3688,Bishamana,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3689,Shoh Baltaah,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3690,Baruda,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3691,Deir Tuma,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3692,Daryus,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3693,Durin (Salanfa),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3694,Balata,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3695,Mrih,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3696,Balluta,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3697,Obein,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3698,Tertyah,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3699,Bab Janna,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3700,Salanfa,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3701,Aramo,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3702,Birein (Salanfa),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3703,Ein Elwadi Tantash,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3704,Salma,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3705,Bab Abdallah,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3706,Karafish,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3707,Maruniyeh Dali / Brim,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3708,Majdal Saleh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3709,Marj Khokho,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C3710,Kafr Dalba,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C6353,Heryadi,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C6648,Mughiriyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C6649,Enbatah,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C7199,Al Ghazal,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C7200,Manzalah,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C7202,Rayhaniyah,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C7203,Nabi Younis,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C7204,Abu Makkah,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C7205,Ayn al Jawz,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C7907,Khirbeh al Buz,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C7909,Horabsha,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C7911,Isterbeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C7914,Hambushiyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060301,Salanfa,C7917,Kafr Ajuz,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060302,Ein Et-teeneh,C3711,Ein Et-Teeneh (Ein Et-teeneh),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060302,Ein Et-teeneh,C3712,Bayader Eldurra,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060302,Ein Et-teeneh,C3714,Jablaya (Ein Et-teeneh),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060302,Ein Et-teeneh,C3715,Jdideh (Ein Et-teeneh),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060302,Ein Et-teeneh,C3716,Basta,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060302,Ein Et-teeneh,C3717,Khaldiyet Khdello,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060302,Ein Et-teeneh,C3718,Hbeit,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060302,Ein Et-teeneh,C3719,Nabe Elkhandaq,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060302,Ein Et-teeneh,C3720,Livin,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060302,Ein Et-teeneh,C3721,Kars,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3722,Tala,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3723,Bmashrafa,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3724,Ard Elwata,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3725,Deiruneh Elakrad,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3726,Bashura,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3727,Dweirkeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3728,Ein Elhur,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3729,Touma,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3730,Shalaf,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3731,Haddada (Kansaba),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3732,Hamrat (Kansaba),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3733,Hekro,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3734,Ein Elashra,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3735,Beit Shkuhi,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3736,Ein Elqantara,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3737,Eido,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3738,Oweinat (Kansaba),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3739,Bruma (Kansaba),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3740,Aku,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3741,Arafit,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3742,Ara,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3743,Majdal Kikhya,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3744,Wadi Elshikhan,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3745,Karura,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3746,Kafrata,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3747,Mizyen,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3748,Wadi Baur,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3749,Marj Elzawyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3750,Kansaba,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3751,Kabani,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3752,Kadin,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3753,Kort,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C3754,Ghnimiyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C6354,Kafraya (Kansaba),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C6643,Qasatel,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C6644,Nahshba,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C6645,Tardeen,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C6646,Jeb Al-Ahmar,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C6647,Al-Koum,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7206,Mashrafa (Kansaba),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7207,Bayt Miru,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7208,Kifartah,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7209,Qabuh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7211,Ayn Al Hawr,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7923,Al-Wadi Al-Azraq,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7927,Zweiaqat,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7929,Khan Al-Jozz,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7931,Al-Fazeen,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7935,Balla,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7938,Tobal,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7940,Rasha,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7941,Lower Barzah,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7951,Mizghula,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7952,Lower Hakora,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060303,Kansaba,C7955,Karmil,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060304,Mzaira,C3713,Zanbura,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060304,Mzaira,C3755,Deir Mama (Mzair'a),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060304,Mzaira,C3756,Difeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060304,Mzaira,C3757,Masla,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060304,Mzaira,C3758,Msheirfet Elhiffeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060304,Mzaira,C3759,Rama,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060304,Mzaira,C3760,Beit Jiro,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060304,Mzaira,C3761,Rweiset Hleil,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060304,Mzaira,C3762,Lisoniyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060304,Mzaira,C3763,Hettin Ambrato,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060304,Mzaira,C3764,Jinjaniyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060304,Mzaira,C3765,Dweir Elshalaf,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY06,Lattakia,SY0603,Al-Haffa,SY060304,Mzaira,C3766,Sraj,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
